review_id,customer_id,book_id,rating,review_text,created_at,_ingestion_timestamp,_source_file
4250,1466,5,2,Would not recommend. Too slow and the payoff was not worth it.,2023-03-14 15:09:44,2026-08-12T13:29:33.761206,reviews.csv
967,1696,1,2,Disappointed. Expected much more based on the reviews.,2023-07-07 04:46:50,2026-08-12T13:29:33.761206,reviews.csv
4980,863,1,3,Neither great nor terrible. Passes the time.,2023-04-29 09:52:55,2026-08-12T13:29:33.761206,reviews.csv
804,1841,91,3,"Mixed feelings. Good premise, mediocre execution.",2023-03-16 14:20:27,2026-08-12T13:29:33.761206,reviews.csv
627,1154,1,5,Exceeded all my expectations. Truly extraordinary.,2024-10-22 13:15:55,2026-08-12T13:29:33.761206,reviews.csv
4627,63,4,3,Neither great nor terrible. Passes the time.,2024-01-11 04:23:20,2026-08-12T13:29:33.761206,reviews.csv
5601,2294,1,4,Well-written and engaging. A few plot holes but forgivable.,2020-07-09 14:25:00,2026-08-12T13:29:33.761206,reviews.csv
4350,142,9,5,A masterpiece. Every chapter left me wanting more.,2024-03-04 12:16:57,2026-08-12T13:29:33.761206,reviews.csv
3362,1593,1,5,Perfect blend of story and insight. Will read again.,2023-01-24 18:14:56,2026-08-12T13:29:33.761206,reviews.csv
3154,2041,2,5,Brilliant narrative. The characters feel genuinely real.,2024-03-18 07:31:24,2026-08-12T13:29:33.761206,reviews.csv
4634,436,8,3,It was okay. The hype around this book is a bit overstated.,2024-12-31 00:43:57,2026-08-12T13:29:33.761206,reviews.csv
2996,61,2,4,,2022-12-12 11:08:40,2026-08-12T13:29:33.761206,reviews.csv
5157,647,1,5,,2024-10-25 19:02:42,2026-08-12T13:29:33.761206,reviews.csv
4656,2663,5,2,Not for me. The writing style felt very dated.,2024-06-01 08:32:53,2026-08-12T13:29:33.761206,reviews.csv
819,14,30,3,Decent read. Not my favourite but not bad either.,2024-12-06 20:19:14,2026-08-12T13:29:33.761206,reviews.csv
93,34,69,3,Average. Had its moments but failed to really engage me.,2024-12-14 16:31:59,2026-08-12T13:29:33.761206,reviews.csv
4869,2532,6,3,,2021-06-24 18:22:05,2026-08-12T13:29:33.761206,reviews.csv
3805,2209,2,2,The plot felt disjointed and the pacing was off throughout.,2024-08-16 10:23:12,2026-08-12T13:29:33.761206,reviews.csv
4339,1734,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-09-28 06:49:28,2026-08-12T13:29:33.761206,reviews.csv
3816,716,31,4,Above average. Would recommend to fans of the genre.,2022-10-18 16:21:51,2026-08-12T13:29:33.761206,reviews.csv
4781,2038,3,4,Above average. Would recommend to fans of the genre.,2022-10-13 12:59:15,2026-08-12T13:29:33.761206,reviews.csv
2588,1253,1,1,One of the worst books I have read. No coherent plot.,2023-08-17 16:48:13,2026-08-12T13:29:33.761206,reviews.csv
3990,1507,3,3,,2024-04-28 20:28:31,2026-08-12T13:29:33.761206,reviews.csv
5452,224,1,2,Disappointed. Expected much more based on the reviews.,2024-07-27 19:36:23,2026-08-12T13:29:33.761206,reviews.csv
104,2382,2,3,It was okay. The hype around this book is a bit overstated.,2023-06-24 16:16:23,2026-08-12T13:29:33.761206,reviews.csv
3176,1795,1,4,Mostly great. The middle section drags a bit.,2022-12-13 19:21:48,2026-08-12T13:29:33.761206,reviews.csv
1951,446,5,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-01 22:02:15,2026-08-12T13:29:33.761206,reviews.csv
1646,1242,9,3,Decent read. Not my favourite but not bad either.,2024-08-17 20:39:10,2026-08-12T13:29:33.761206,reviews.csv
2691,2259,1,5,This book changed the way I think. A must-read for everyone.,2024-11-09 08:06:23,2026-08-12T13:29:33.761206,reviews.csv
5376,1882,2,4,"Good book, though the ending felt a little rushed.",2024-11-25 07:15:08,2026-08-12T13:29:33.761206,reviews.csv
2396,369,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2020-08-28 14:48:57,2026-08-12T13:29:33.761206,reviews.csv
5375,2513,5,4,A very good read overall. Some chapters were slow but worth it.,2023-05-22 16:09:28,2026-08-12T13:29:33.761206,reviews.csv
3679,143,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-10-13 13:36:19,2026-08-12T13:29:33.761206,reviews.csv
2833,98,2,3,Average. Had its moments but failed to really engage me.,2024-12-31 09:44:31,2026-08-12T13:29:33.761206,reviews.csv
4460,1659,14,2,Would not recommend. Too slow and the payoff was not worth it.,2023-01-03 10:00:58,2026-08-12T13:29:33.761206,reviews.csv
4475,2463,4,4,,2022-04-08 13:04:05,2026-08-12T13:29:33.761206,reviews.csv
5162,1693,37,3,"Mixed feelings. Good premise, mediocre execution.",2023-11-19 09:28:09,2026-08-12T13:29:33.761206,reviews.csv
2115,2188,2,4,Mostly great. The middle section drags a bit.,2023-06-25 10:03:56,2026-08-12T13:29:33.761206,reviews.csv
980,538,6,3,Average. Had its moments but failed to really engage me.,2023-02-23 14:33:27,2026-08-12T13:29:33.761206,reviews.csv
3604,380,1,3,It was okay. The hype around this book is a bit overstated.,2022-03-20 18:58:55,2026-08-12T13:29:33.761206,reviews.csv
993,2038,1,3,Neither great nor terrible. Passes the time.,2023-11-14 09:40:57,2026-08-12T13:29:33.761206,reviews.csv
5414,103,10,4,Liked it. The first half is stronger than the second.,2024-09-21 20:45:41,2026-08-12T13:29:33.761206,reviews.csv
94,2158,1,2,Overrated. I did not enjoy the characters at all.,2022-10-13 16:14:53,2026-08-12T13:29:33.761206,reviews.csv
1437,2166,4,3,"Some interesting parts, but overall felt underwhelming.",2024-12-30 12:00:52,2026-08-12T13:29:33.761206,reviews.csv
5070,196,7,4,Liked it. The first half is stronger than the second.,2021-02-12 18:02:50,2026-08-12T13:29:33.761206,reviews.csv
1293,675,25,5,Brilliant narrative. The characters feel genuinely real.,2022-03-28 11:52:00,2026-08-12T13:29:33.761206,reviews.csv
5294,35,58,3,Had potential but did not quite deliver on its promise.,2024-12-31 06:32:57,2026-08-12T13:29:33.761206,reviews.csv
1510,2412,1,4,Above average. Would recommend to fans of the genre.,2024-08-14 09:55:50,2026-08-12T13:29:33.761206,reviews.csv
274,619,1,5,Absolutely loved this book — couldn't put it down!,2022-11-30 06:32:26,2026-08-12T13:29:33.761206,reviews.csv
4046,2253,18,3,Average. Had its moments but failed to really engage me.,2022-08-16 18:46:19,2026-08-12T13:29:33.761206,reviews.csv
1852,600,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-06-30 20:13:01,2026-08-12T13:29:33.761206,reviews.csv
2962,252,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-06-26 16:26:16,2026-08-12T13:29:33.761206,reviews.csv
852,1490,6,3,"Mixed feelings. Good premise, mediocre execution.",2024-11-28 13:06:36,2026-08-12T13:29:33.761206,reviews.csv
653,756,26,2,Would not recommend. Too slow and the payoff was not worth it.,2023-07-12 07:20:49,2026-08-12T13:29:33.761206,reviews.csv
1017,576,11,4,"Good book, though the ending felt a little rushed.",2021-07-30 09:47:54,2026-08-12T13:29:33.761206,reviews.csv
1226,1776,1,4,A very good read overall. Some chapters were slow but worth it.,2023-09-02 10:48:49,2026-08-12T13:29:33.761206,reviews.csv
5316,2238,7,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-24 13:23:02,2026-08-12T13:29:33.761206,reviews.csv
4375,2131,5,2,Not for me. The writing style felt very dated.,2024-12-31 13:43:51,2026-08-12T13:29:33.761206,reviews.csv
2300,2615,2,5,Brilliant narrative. The characters feel genuinely real.,2022-10-16 20:18:10,2026-08-12T13:29:33.761206,reviews.csv
3309,1475,6,4,,2022-12-12 18:58:31,2026-08-12T13:29:33.761206,reviews.csv
5231,1499,11,4,,2023-08-08 18:18:32,2026-08-12T13:29:33.761206,reviews.csv
4429,2012,7,5,Perfect blend of story and insight. Will read again.,2021-08-03 14:03:24,2026-08-12T13:29:33.761206,reviews.csv
3588,1662,14,4,A very good read overall. Some chapters were slow but worth it.,2024-07-26 17:01:25,2026-08-12T13:29:33.761206,reviews.csv
1094,1426,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-11-21 18:52:30,2026-08-12T13:29:33.761206,reviews.csv
5417,1726,3,3,"Some interesting parts, but overall felt underwhelming.",2023-03-21 01:55:42,2026-08-12T13:29:33.761206,reviews.csv
3249,1414,2,4,,2023-09-24 12:21:43,2026-08-12T13:29:33.761206,reviews.csv
2741,2283,15,3,Decent read. Not my favourite but not bad either.,2024-08-22 20:40:40,2026-08-12T13:29:33.761206,reviews.csv
3047,2299,1,4,"Good book, though the ending felt a little rushed.",2023-09-23 06:35:41,2026-08-12T13:29:33.761206,reviews.csv
126,578,1,5,One of the best reads I have had in years. Highly recommended.,2022-03-09 14:52:54,2026-08-12T13:29:33.761206,reviews.csv
151,1183,1,5,One of the best reads I have had in years. Highly recommended.,2023-12-19 06:12:40,2026-08-12T13:29:33.761206,reviews.csv
231,2380,2,5,Exceeded all my expectations. Truly extraordinary.,2023-03-10 18:02:58,2026-08-12T13:29:33.761206,reviews.csv
5523,892,20,5,Beautifully written. The author's style is simply stunning.,2024-12-15 13:00:36,2026-08-12T13:29:33.761206,reviews.csv
5498,2132,31,4,Above average. Would recommend to fans of the genre.,2024-01-03 16:34:54,2026-08-12T13:29:33.761206,reviews.csv
820,139,3,4,Liked it. The first half is stronger than the second.,2024-11-22 13:43:54,2026-08-12T13:29:33.761206,reviews.csv
900,635,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-09-22 17:42:02,2026-08-12T13:29:33.761206,reviews.csv
1179,1514,2,3,Decent read. Not my favourite but not bad either.,2023-07-18 10:50:34,2026-08-12T13:29:33.761206,reviews.csv
2433,613,2,3,Had potential but did not quite deliver on its promise.,2024-03-26 17:22:17,2026-08-12T13:29:33.761206,reviews.csv
2643,1021,3,3,Decent read. Not my favourite but not bad either.,2024-08-22 16:34:27,2026-08-12T13:29:33.761206,reviews.csv
2368,1772,18,3,It was okay. The hype around this book is a bit overstated.,2024-03-10 14:05:27,2026-08-12T13:29:33.761206,reviews.csv
3200,1230,5,2,The plot felt disjointed and the pacing was off throughout.,2020-02-26 23:21:53,2026-08-12T13:29:33.761206,reviews.csv
2650,2730,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-31 10:34:32,2026-08-12T13:29:33.761206,reviews.csv
4138,68,3,3,"Some interesting parts, but overall felt underwhelming.",2024-02-07 16:39:26,2026-08-12T13:29:33.761206,reviews.csv
1519,1955,1,3,Decent read. Not my favourite but not bad either.,2022-11-14 18:03:36,2026-08-12T13:29:33.761206,reviews.csv
845,2577,1,5,Brilliant narrative. The characters feel genuinely real.,2022-06-29 22:42:02,2026-08-12T13:29:33.761206,reviews.csv
1431,688,3,5,Exceeded all my expectations. Truly extraordinary.,2021-11-12 07:37:13,2026-08-12T13:29:33.761206,reviews.csv
734,2618,2,4,A very good read overall. Some chapters were slow but worth it.,2020-11-26 10:23:33,2026-08-12T13:29:33.761206,reviews.csv
2912,1582,2,4,Mostly great. The middle section drags a bit.,2024-12-15 21:30:17,2026-08-12T13:29:33.761206,reviews.csv
1362,1410,3,3,Neither great nor terrible. Passes the time.,2021-07-23 19:46:03,2026-08-12T13:29:33.761206,reviews.csv
529,2461,4,3,Had potential but did not quite deliver on its promise.,2024-02-03 22:44:08,2026-08-12T13:29:33.761206,reviews.csv
5163,2488,77,2,,2023-10-13 17:55:24,2026-08-12T13:29:33.761206,reviews.csv
2598,1345,1,3,Neither great nor terrible. Passes the time.,2024-11-13 08:37:52,2026-08-12T13:29:33.761206,reviews.csv
519,2009,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-04-30 06:24:54,2026-08-12T13:29:33.761206,reviews.csv
3445,2036,2,4,Liked it. The first half is stronger than the second.,2024-09-12 07:01:32,2026-08-12T13:29:33.761206,reviews.csv
5347,759,95,5,Perfect blend of story and insight. Will read again.,2024-01-21 16:04:25,2026-08-12T13:29:33.761206,reviews.csv
1803,90,2,4,A very good read overall. Some chapters were slow but worth it.,2023-07-16 11:23:52,2026-08-12T13:29:33.761206,reviews.csv
800,928,4,3,Decent read. Not my favourite but not bad either.,2024-12-31 10:32:38,2026-08-12T13:29:33.761206,reviews.csv
250,1152,1,4,Above average. Would recommend to fans of the genre.,2024-10-23 07:18:16,2026-08-12T13:29:33.761206,reviews.csv
1955,2163,7,4,A very good read overall. Some chapters were slow but worth it.,2024-12-29 14:15:00,2026-08-12T13:29:33.761206,reviews.csv
520,437,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-09-08 18:21:56,2026-08-12T13:29:33.761206,reviews.csv
3166,1181,3,4,"Good book, though the ending felt a little rushed.",2024-06-27 09:37:45,2026-08-12T13:29:33.761206,reviews.csv
2188,1853,14,3,Average. Had its moments but failed to really engage me.,2024-07-28 09:58:43,2026-08-12T13:29:33.761206,reviews.csv
2636,553,1,4,A very good read overall. Some chapters were slow but worth it.,2021-08-18 09:10:32,2026-08-12T13:29:33.761206,reviews.csv
2670,2006,2,4,"Good book, though the ending felt a little rushed.",2024-03-25 07:17:35,2026-08-12T13:29:33.761206,reviews.csv
3556,1547,6,2,Would not recommend. Too slow and the payoff was not worth it.,2024-08-15 15:56:08,2026-08-12T13:29:33.761206,reviews.csv
4448,1930,3,5,One of the best reads I have had in years. Highly recommended.,2024-12-31 13:12:29,2026-08-12T13:29:33.761206,reviews.csv
5037,2045,10,3,"Mixed feelings. Good premise, mediocre execution.",2021-01-16 19:35:12,2026-08-12T13:29:33.761206,reviews.csv
3325,523,5,4,Mostly great. The middle section drags a bit.,2023-06-19 20:33:59,2026-08-12T13:29:33.761206,reviews.csv
1885,1541,2,4,,2024-03-03 06:08:58,2026-08-12T13:29:33.761206,reviews.csv
1176,35,35,5,Exceeded all my expectations. Truly extraordinary.,2024-06-24 07:49:09,2026-08-12T13:29:33.761206,reviews.csv
2494,2775,2,4,,2021-08-19 08:29:27,2026-08-12T13:29:33.761206,reviews.csv
1069,554,29,0,Absolutely loved this book — couldn't put it down!,2024-11-08 06:26:47,2026-08-12T13:29:33.761206,reviews.csv
4210,509,16,5,,2023-08-08 21:34:07,2026-08-12T13:29:33.761206,reviews.csv
1886,60,11,6,Neither great nor terrible. Passes the time.,2023-09-27 11:54:11,2026-08-12T13:29:33.761206,reviews.csv
2316,2523,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-03-01 16:57:09,2026-08-12T13:29:33.761206,reviews.csv
2231,1658,1,3,"Some interesting parts, but overall felt underwhelming.",2023-10-24 07:08:00,2026-08-12T13:29:33.761206,reviews.csv
1879,1302,1,4,Liked it. The first half is stronger than the second.,2022-01-06 20:54:55,2026-08-12T13:29:33.761206,reviews.csv
3651,2182,12,3,Decent read. Not my favourite but not bad either.,2023-11-24 13:09:24,2026-08-12T13:29:33.761206,reviews.csv
1049,1882,3,4,Mostly great. The middle section drags a bit.,2024-07-04 09:12:44,2026-08-12T13:29:33.761206,reviews.csv
3854,918,2,4,A very good read overall. Some chapters were slow but worth it.,2024-11-21 09:35:10,2026-08-12T13:29:33.761206,reviews.csv
413,2795,93,4,A very good read overall. Some chapters were slow but worth it.,2021-12-19 17:45:45,2026-08-12T13:29:33.761206,reviews.csv
5615,291,2,4,Well-written and engaging. A few plot holes but forgivable.,2023-01-29 11:09:37,2026-08-12T13:29:33.761206,reviews.csv
1438,2685,53,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-08-18 18:05:03,2026-08-12T13:29:33.761206,reviews.csv
3222,2480,1,3,Average. Had its moments but failed to really engage me.,2023-06-22 09:53:26,2026-08-12T13:29:33.761206,reviews.csv
3815,1039,1,5,Brilliant narrative. The characters feel genuinely real.,2024-06-03 11:36:25,2026-08-12T13:29:33.761206,reviews.csv
5334,2394,3,5,Exceeded all my expectations. Truly extraordinary.,2024-05-23 17:59:26,2026-08-12T13:29:33.761206,reviews.csv
4964,1369,1,5,Absolutely loved this book — couldn't put it down!,2024-09-26 19:40:08,2026-08-12T13:29:33.761206,reviews.csv
2505,2154,6,3,It was okay. The hype around this book is a bit overstated.,2022-06-05 11:17:25,2026-08-12T13:29:33.761206,reviews.csv
3981,2030,2,3,,2023-10-29 17:32:57,2026-08-12T13:29:33.761206,reviews.csv
803,987,13,3,"Some interesting parts, but overall felt underwhelming.",2022-12-23 09:50:33,2026-08-12T13:29:33.761206,reviews.csv
4120,2772,21,4,A very good read overall. Some chapters were slow but worth it.,2020-06-30 17:53:24,2026-08-12T13:29:33.761206,reviews.csv
1029,587,1,4,"Good book, though the ending felt a little rushed.",2021-07-13 11:36:49,2026-08-12T13:29:33.761206,reviews.csv
5527,1170,10,3,Decent read. Not my favourite but not bad either.,2024-12-31 20:05:17,2026-08-12T13:29:33.761206,reviews.csv
3543,694,1,4,Above average. Would recommend to fans of the genre.,2024-10-25 21:32:32,2026-08-12T13:29:33.761206,reviews.csv
1925,2030,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-06-10 11:04:23,2026-08-12T13:29:33.761206,reviews.csv
802,1258,5,4,,2024-12-06 08:46:37,2026-08-12T13:29:33.761206,reviews.csv
4432,2108,1,5,One of the best reads I have had in years. Highly recommended.,2024-10-31 17:17:05,2026-08-12T13:29:33.761206,reviews.csv
4400,1892,163,3,Decent read. Not my favourite but not bad either.,2021-02-22 12:56:44,2026-08-12T13:29:33.761206,reviews.csv
308,1607,1,4,Liked it. The first half is stronger than the second.,2024-05-14 13:01:15,2026-08-12T13:29:33.761206,reviews.csv
2181,983,10,5,Perfect blend of story and insight. Will read again.,2022-12-28 19:11:52,2026-08-12T13:29:33.761206,reviews.csv
1911,75,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-09-22 13:15:09,2026-08-12T13:29:33.761206,reviews.csv
5046,2435,6,3,Average. Had its moments but failed to really engage me.,2023-01-28 08:15:58,2026-08-12T13:29:33.761206,reviews.csv
5406,30,2,5,Absolutely loved this book — couldn't put it down!,2023-10-06 18:04:54,2026-08-12T13:29:33.761206,reviews.csv
3415,256,3,2,Not for me. The writing style felt very dated.,2020-08-15 08:17:12,2026-08-12T13:29:33.761206,reviews.csv
1815,2659,1,3,Neither great nor terrible. Passes the time.,2021-09-09 09:34:14,2026-08-12T13:29:33.761206,reviews.csv
3744,879,1,3,Had potential but did not quite deliver on its promise.,2022-08-25 21:42:43,2026-08-12T13:29:33.761206,reviews.csv
1754,534,1,4,Liked it. The first half is stronger than the second.,2024-10-09 19:27:44,2026-08-12T13:29:33.761206,reviews.csv
1220,822,1,3,It was okay. The hype around this book is a bit overstated.,2024-08-18 17:58:37,2026-08-12T13:29:33.761206,reviews.csv
4821,224,3,4,,2024-04-02 21:58:52,2026-08-12T13:29:33.761206,reviews.csv
2784,507,4,3,Had potential but did not quite deliver on its promise.,2020-10-03 11:41:51,2026-08-12T13:29:33.761206,reviews.csv
1734,478,1,4,Mostly great. The middle section drags a bit.,2020-10-28 00:08:09,2026-08-12T13:29:33.761206,reviews.csv
1651,1173,2,2,Overrated. I did not enjoy the characters at all.,2024-04-20 12:40:22,2026-08-12T13:29:33.761206,reviews.csv
2278,468,1,3,"Some interesting parts, but overall felt underwhelming.",2022-03-08 18:59:05,2026-08-12T13:29:33.761206,reviews.csv
1180,950,16,2,Disappointed. Expected much more based on the reviews.,2024-09-16 12:55:57,2026-08-12T13:29:33.761206,reviews.csv
3314,2730,13,3,Average. Had its moments but failed to really engage me.,2024-02-29 07:09:23,2026-08-12T13:29:33.761206,reviews.csv
3026,296,2,4,Mostly great. The middle section drags a bit.,2023-06-16 12:36:17,2026-08-12T13:29:33.761206,reviews.csv
2541,2567,3,4,,2024-12-06 10:39:54,2026-08-12T13:29:33.761206,reviews.csv
1460,1923,1,4,"Good book, though the ending felt a little rushed.",2024-12-31 12:43:04,2026-08-12T13:29:33.761206,reviews.csv
879,2430,1,4,Above average. Would recommend to fans of the genre.,2024-07-07 08:09:19,2026-08-12T13:29:33.761206,reviews.csv
787,151,1,4,Mostly great. The middle section drags a bit.,2022-05-27 20:01:40,2026-08-12T13:29:33.761206,reviews.csv
327,726,5,3,Average. Had its moments but failed to really engage me.,2024-11-21 17:52:47,2026-08-12T13:29:33.761206,reviews.csv
673,1279,1,4,Mostly great. The middle section drags a bit.,2024-05-06 11:30:24,2026-08-12T13:29:33.761206,reviews.csv
1507,2133,8,3,Neither great nor terrible. Passes the time.,2024-05-10 19:49:44,2026-08-12T13:29:33.761206,reviews.csv
4137,1319,3,4,Mostly great. The middle section drags a bit.,2022-08-10 18:35:57,2026-08-12T13:29:33.761206,reviews.csv
4023,182,67,2,Struggled to get through it. The story meanders endlessly.,2022-08-28 16:22:12,2026-08-12T13:29:33.761206,reviews.csv
4342,530,48,2,The plot felt disjointed and the pacing was off throughout.,2022-07-29 11:48:22,2026-08-12T13:29:33.761206,reviews.csv
4082,1614,1,3,Decent read. Not my favourite but not bad either.,2024-06-07 10:08:56,2026-08-12T13:29:33.761206,reviews.csv
3683,532,2,4,Above average. Would recommend to fans of the genre.,2023-11-12 18:39:02,2026-08-12T13:29:33.761206,reviews.csv
209,1464,1,4,Above average. Would recommend to fans of the genre.,2023-05-26 06:39:07,2026-08-12T13:29:33.761206,reviews.csv
4311,2714,3,4,A very good read overall. Some chapters were slow but worth it.,2024-09-08 14:24:17,2026-08-12T13:29:33.761206,reviews.csv
1873,412,52,3,"Mixed feelings. Good premise, mediocre execution.",2022-12-03 11:16:41,2026-08-12T13:29:33.761206,reviews.csv
2990,2483,4,2,Not for me. The writing style felt very dated.,2024-12-09 17:15:08,2026-08-12T13:29:33.761206,reviews.csv
4047,772,22,3,Average. Had its moments but failed to really engage me.,2024-09-07 07:27:11,2026-08-12T13:29:33.761206,reviews.csv
1469,2358,4,3,Average. Had its moments but failed to really engage me.,2024-02-28 09:36:42,2026-08-12T13:29:33.761206,reviews.csv
4971,1566,1,2,,2024-09-03 22:04:35,2026-08-12T13:29:33.761206,reviews.csv
1929,2222,1,5,One of the best reads I have had in years. Highly recommended.,2021-09-10 14:24:16,2026-08-12T13:29:33.761206,reviews.csv
3727,1666,3,4,"Good book, though the ending felt a little rushed.",2024-02-05 09:15:07,2026-08-12T13:29:33.761206,reviews.csv
3174,2521,1,2,,2024-04-16 19:17:27,2026-08-12T13:29:33.761206,reviews.csv
5222,2677,1,6,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-10-12 19:08:41,2026-08-12T13:29:33.761206,reviews.csv
4332,1236,2,4,A very good read overall. Some chapters were slow but worth it.,2024-10-06 12:13:31,2026-08-12T13:29:33.761206,reviews.csv
4665,1250,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-31 00:40:38,2026-08-12T13:29:33.761206,reviews.csv
1385,1290,2,4,A very good read overall. Some chapters were slow but worth it.,2021-10-29 13:49:17,2026-08-12T13:29:33.761206,reviews.csv
1232,372,5,3,Average. Had its moments but failed to really engage me.,2023-01-04 08:32:47,2026-08-12T13:29:33.761206,reviews.csv
1702,719,10,3,It was okay. The hype around this book is a bit overstated.,2024-11-07 17:25:54,2026-08-12T13:29:33.761206,reviews.csv
4037,2245,9,5,Beautifully written. The author's style is simply stunning.,2024-09-13 09:48:44,2026-08-12T13:29:33.761206,reviews.csv
27,2348,1,4,A very good read overall. Some chapters were slow but worth it.,2023-03-16 07:02:38,2026-08-12T13:29:33.761206,reviews.csv
385,1004,1,4,,2024-05-29 19:19:25,2026-08-12T13:29:33.761206,reviews.csv
4772,2748,2,4,Liked it. The first half is stronger than the second.,2023-06-19 22:28:25,2026-08-12T13:29:33.761206,reviews.csv
2087,1268,1,3,Average. Had its moments but failed to really engage me.,2023-05-14 06:41:10,2026-08-12T13:29:33.761206,reviews.csv
788,2547,1,4,"Good book, though the ending felt a little rushed.",2021-06-20 17:47:38,2026-08-12T13:29:33.761206,reviews.csv
1092,42,3,4,Well-written and engaging. A few plot holes but forgivable.,2023-01-16 18:13:07,2026-08-12T13:29:33.761206,reviews.csv
1965,49,15,5,A masterpiece. Every chapter left me wanting more.,2023-12-18 02:45:22,2026-08-12T13:29:33.761206,reviews.csv
441,1024,83,4,Well-written and engaging. A few plot holes but forgivable.,2023-12-17 01:19:58,2026-08-12T13:29:33.761206,reviews.csv
5487,2412,30,2,Overrated. I did not enjoy the characters at all.,2022-10-12 11:55:53,2026-08-12T13:29:33.761206,reviews.csv
3308,1089,5,3,,2024-05-03 12:50:46,2026-08-12T13:29:33.761206,reviews.csv
1999,2026,5,3,"Mixed feelings. Good premise, mediocre execution.",2023-07-09 18:34:48,2026-08-12T13:29:33.761206,reviews.csv
895,2281,1,3,,2021-09-18 21:37:29,2026-08-12T13:29:33.761206,reviews.csv
711,107,10,4,"Good book, though the ending felt a little rushed.",2024-11-20 16:31:58,2026-08-12T13:29:33.761206,reviews.csv
4805,2702,11,3,"Mixed feelings. Good premise, mediocre execution.",2021-04-18 17:24:31,2026-08-12T13:29:33.761206,reviews.csv
2782,1777,2,4,Above average. Would recommend to fans of the genre.,2022-03-13 05:36:58,2026-08-12T13:29:33.761206,reviews.csv
3426,117,2,3,It was okay. The hype around this book is a bit overstated.,2023-08-03 08:16:09,2026-08-12T13:29:33.761206,reviews.csv
3509,7,2,4,,2022-12-04 17:07:10,2026-08-12T13:29:33.761206,reviews.csv
3215,2415,5,3,Average. Had its moments but failed to really engage me.,2024-11-02 22:18:38,2026-08-12T13:29:33.761206,reviews.csv
1470,419,32,2,Struggled to get through it. The story meanders endlessly.,2024-09-09 07:37:33,2026-08-12T13:29:33.761206,reviews.csv
2340,1402,1,4,Liked it. The first half is stronger than the second.,2024-02-13 20:41:19,2026-08-12T13:29:33.761206,reviews.csv
515,129,5,3,"Some interesting parts, but overall felt underwhelming.",2023-06-22 03:24:52,2026-08-12T13:29:33.761206,reviews.csv
4468,740,1,4,A very good read overall. Some chapters were slow but worth it.,2023-10-26 01:46:48,2026-08-12T13:29:33.761206,reviews.csv
3759,542,12,4,Well-written and engaging. A few plot holes but forgivable.,2023-10-22 19:42:18,2026-08-12T13:29:33.761206,reviews.csv
2131,2650,1,5,Perfect blend of story and insight. Will read again.,2022-07-01 18:20:26,2026-08-12T13:29:33.761206,reviews.csv
3696,598,4,3,"Mixed feelings. Good premise, mediocre execution.",2023-03-23 11:22:08,2026-08-12T13:29:33.761206,reviews.csv
2497,2373,11,3,"Some interesting parts, but overall felt underwhelming.",2024-08-07 22:28:37,2026-08-12T13:29:33.761206,reviews.csv
4398,1179,4,4,"Good book, though the ending felt a little rushed.",2024-02-16 17:48:47,2026-08-12T13:29:33.761206,reviews.csv
3807,2444,26,3,Average. Had its moments but failed to really engage me.,2021-10-23 02:28:44,2026-08-12T13:29:33.761206,reviews.csv
96,2151,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-06-19 19:23:18,2026-08-12T13:29:33.761206,reviews.csv
5338,2601,28,2,Disappointed. Expected much more based on the reviews.,2021-12-24 14:08:55,2026-08-12T13:29:33.761206,reviews.csv
1996,1885,2,4,Above average. Would recommend to fans of the genre.,2022-07-02 09:38:24,2026-08-12T13:29:33.761206,reviews.csv
2171,1857,2,5,The writing is exceptional and the story gripped me from page one.,2024-03-21 19:46:48,2026-08-12T13:29:33.761206,reviews.csv
4846,1873,30,3,Decent read. Not my favourite but not bad either.,2023-06-26 14:39:37,2026-08-12T13:29:33.761206,reviews.csv
1841,1245,4,6,"Good book, though the ending felt a little rushed.",2024-01-25 12:29:29,2026-08-12T13:29:33.761206,reviews.csv
466,2752,7,5,I finished this in two sittings. Absolutely riveting.,2024-11-29 07:28:05,2026-08-12T13:29:33.761206,reviews.csv
4406,1482,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-08-07 11:27:14,2026-08-12T13:29:33.761206,reviews.csv
