order_id,customer_id,order_date,status,region_code
ORD000961,CUST00240,2026-06-29,PLACED,NORTH
ORD000962,CUST00267,2026-02-23,DELIVERED,NORTH
ORD000963,CUST00296,2026-02-15,DELIVERED,SOUTH
ORD000964,CUST00165,2024-07-24,SHIPPED,EAST
ORD000965,CUST00142,2025-06-29,DELIVERED,WEST
ORD000966,CUST00344,2024-04-30,DELIVERED,SOUTH
ORD000967,CUST00081,2024-10-07,PLACED,NORTH
ORD000968,CUST00491,2025-09-29,RETURNED,CENTRAL
ORD000969,CUST00053,2024-07-30,RETURNED,EAST
ORD000970,CUST00282,2024-11-22,DELIVERED,SOUTH
ORD000971,CUST00483,2025-12-22,DELIVERED,CENTRAL
ORD000972,CUST00126,2024-06-24,PLACED,EAST
ORD000973,CUST00314,2026-07-02,DELIVERED,CENTRAL
ORD000974,CUST00228,2024-02-21,SHIPPED,NORTH
ORD000975,CUST00242,2026-07-13,PLACED,NORTH
ORD000976,CUST00197,2024-02-25,PLACED,WEST
ORD000977,CUST00201,2024-07-02,RETURNED,CENTRAL
ORD000978,CUST00323,2026-05-06,CANCELLED,CENTRAL
ORD000979,CUST00183,2024-11-15,DELIVERED,SOUTH
ORD000981,CUST00499,2026-02-12,CANCELLED,CENTRAL
ORD000982,CUST00068,2024-04-05,CANCELLED,NORTH
ORD000983,CUST00234,2024-11-13,CANCELLED,WEST
ORD000984,CUST00119,2024-08-17,SHIPPED,CENTRAL
ORD000985,CUST00133,2026-07-23,DELIVERED,WEST
ORD000986,CUST00094,2025-12-17,DELIVERED,EAST
ORD000987,CUST00233,2025-05-14,PLACED,NORTH
ORD000988,CUST00244,2024-04-25,DELIVERED,WEST
ORD000989,CUST00237,2026-05-16,SHIPPED,EAST
ORD000990,CUST00394,2024-12-22,RETURNED,CENTRAL
ORD000991,CUST00066,2025-06-04,PLACED,WEST
ORD000992,CUST00419,2026-01-01,PLACED,EAST
ORD000993,CUST00285,2025-10-27,PLACED,EAST
ORD000994,CUST00273,2025-04-17,CANCELLED,CENTRAL
ORD000995,CUST00212,2024-09-01,RETURNED,SOUTH
ORD000996,CUST00281,2024-06-11,CANCELLED,WEST
ORD000997,CUST00034,2024-12-14,SHIPPED,CENTRAL
ORD000998,CUST00221,2026-03-14,CANCELLED,CENTRAL
ORD000999,CUST00404,2024-12-16,RETURNED,SOUTH
