item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM000930,ORD000874,PROD00363,2,12219.07,48.04
ITEM000931,ORD000577,PROD00457,8,48946.35,30.74
ITEM000932,ORD000491,PROD00080,4,3446.94,69.2
ITEM000933,ORD000643,PROD00279,2,1370.35,4.45
ITEM000934,ORD000558,PROD00152,2,30741.39,83.65
ITEM000935,ORD000146,PROD00001,4,1537.65,42.71
ITEM000936,ORD000151,PROD00181,5,13630.48,87.9
ITEM000937,ORD000394,PROD00352,2,29560.05,99.08
ITEM000938,ORD000230,PROD00053,5,21502.74,61.57
ITEM000939,ORD000122,PROD00185,2,53745.63,60.45
ITEM000940,ORD000183,PROD00220,9,20157.16,18.14
ITEM000941,ORD000436,PROD00077,5,37523.02,28.7
ITEM000942,ORD000897,PROD00054,5,54982.44,66.17
ITEM000943,ORD000956,PROD00136,2,47352.48,86.17
ITEM000944,ORD000153,PROD00399,3,19283.33,39.06
ITEM000945,ORD000739,PROD00408,8,48897.52,11.32
ITEM000946,ORD000438,PROD00492,5,8765.6,32.31
ITEM000947,ORD000131,PROD00094,7,21221.26,49.42
ITEM000948,ORD000493,PROD00356,7,36144.41,63.66
ITEM000949,ORD000142,PROD00411,4,23052.79,54.93
ITEM000950,ORD000552,PROD00274,8,31995.22,82.14
ITEM000951,ORD000394,PROD00043,10,42923.77,52.69
ITEM000952,ORD000796,PROD00356,4,42215.29,23.52
ITEM000953,ORD000003,PROD00105,1,21807.67,47.39
ITEM000954,ORD000137,PROD00472,2,3668.69,34.93
ITEM000955,ORD000870,PROD00435,3,17752.37,14.41
ITEM000956,ORD000874,PROD00283,7,14625.59,82.78
ITEM000957,ORD000058,PROD00383,-1,57726.91,70.4
ITEM000958,ORD000387,PROD00376,1,41797.74,42.47
ITEM000959,ORD000056,PROD00360,2,39798.56,7.38
ITEM000960,ORD000858,PROD00305,3,1908.13,36.52
ITEM000961,ORD000081,PROD00126,2,847.41,83.11
ITEM000962,ORD000427,PROD00077,3,28238.91,14.01
ITEM000963,ORD000541,PROD00358,5,28264.05,72.26
ITEM000964,ORD000455,PROD00401,1,17277.47,15.59
ITEM000965,ORD000903,PROD00329,1,36290.0,17.36
ITEM000966,ORD000165,PROD00006,7,49977.54,67.99
ITEM000967,ORD000897,PROD00233,9,42713.27,25.81
ITEM000968,ORD000586,PROD00257,5,42590.23,42.37
ITEM000969,ORD000161,PROD00140,2,31337.91,97.79
ITEM000970,ORD000129,PROD00381,4,24084.11,5.6
ITEM000971,ORD000402,PROD00095,9,36344.5,7.72
ITEM000972,ORD000710,PROD00240,8,18860.06,64.19
ITEM000973,ORD000848,PROD00195,3,3374.83,37.15
ITEM000974,ORD000435,PROD00100,5,6593.21,7.78
ITEM000975,ORD000618,PROD00399,6,1780.13,28.22
ITEM000976,ORD000555,PROD00055,2,12793.41,1.1
ITEM000977,ORD000932,PROD00159,4,33146.31,63.84
ITEM000978,ORD000034,PROD00124,5,5193.86,57.01
ITEM000979,ORD000046,PROD00289,8,2836.27,31.46
ITEM000980,ORD000967,PROD00159,1,58834.44,75.17
ITEM000981,ORD000982,PROD00204,9,11773.53,75.18
ITEM000982,ORD000744,PROD00183,3,42189.14,9.74
ITEM000983,ORD000418,PROD00460,9,6150.07,80.75
ITEM000984,ORD000154,PROD00013,10,47784.55,47.7
ITEM000985,ORD000890,PROD00437,1,17478.15,15.15
ITEM000986,ORD000475,PROD00041,2,57173.82,23.16
ITEM000987,ORD000221,PROD00414,3,46152.66,16.1
ITEM000988,ORD000987,PROD00257,9,59537.5,60.87
ITEM000989,ORD000536,PROD00477,6,26904.06,13.12
ITEM000990,ORD000298,PROD00185,-2,2496.77,71.28
ITEM000991,ORD000700,PROD00199,4,12608.36,61.04
ITEM000992,ORD000077,PROD00491,3,34057.36,99.44
ITEM000993,ORD000100,PROD00413,1,8643.09,87.05
ITEM000994,ORD000561,PROD00445,2,29984.84,45.48
ITEM000995,ORD000174,PROD00479,5,9772.2,28.01
ITEM000996,ORD000373,PROD00181,2,4360.92,71.07
ITEM000997,ORD000472,PROD00133,8,58711.18,76.31
ITEM000998,ORD000453,PROD00333,3,56395.79,97.17
ITEM000999,ORD000500,PROD00021,6,51554.29,40.09
ITEM001000,ORD000878,PROD00318,3,26505.58,51.25
ITEM001001,ORD000640,PROD00488,6,22483.62,68.22
ITEM001002,ORD000519,PROD00231,5,52656.78,99.12
ITEM001003,ORD000044,PROD00318,1,44488.45,24.48
ITEM001004,ORD000841,PROD00288,1,9358.28,10.53
ITEM001005,ORD000385,PROD00082,10,24016.9,7.3
ITEM001006,ORD000398,PROD00448,8,40182.12,34.89
ITEM001007,ORD000480,PROD00329,9,54017.58,46.49
ITEM001008,ORD000088,PROD00093,2,55055.88,92.25
ITEM001009,ORD000787,PROD00222,4,24151.08,6.45
ITEM001010,ORD000351,PROD00310,8,12836.85,74.13
ITEM001011,ORD000118,PROD00143,8,2393.11,15.57
ITEM001012,ORD000482,PROD00075,4,19279.18,3.13
ITEM001013,ORD000616,PROD00397,7,3837.78,80.85
ITEM001014,ORD000809,PROD00221,8,12883.91,21.15
ITEM001015,ORD000024,PROD00488,7,16263.9,63.57
ITEM001016,ORD000086,PROD00073,2,16506.93,8.17
ITEM001017,ORD000895,PROD00365,8,52290.22,52.48
ITEM001018,ORD000686,PROD00458,5,11126.29,5.37
ITEM001019,ORD000917,PROD00462,7,20586.95,75.32
ITEM001020,ORD000169,PROD00102,6,56522.3,48.16
ITEM001021,ORD000549,PROD00353,3,57938.83,43.68
ITEM001022,ORD000935,PROD00355,10,23409.36,0.99
ITEM001023,ORD000802,PROD00458,-1,4760.74,66.8
ITEM001024,ORD000632,PROD00075,6,39877.37,82.35
ITEM001025,ORD000752,PROD00381,6,949.79,89.65
ITEM001026,ORD000957,PROD00076,8,51871.65,11.36
ITEM001027,ORD000994,PROD00346,7,15841.88,72.23
ITEM001028,ORD000462,PROD00483,3,38094.15,63.89
ITEM001029,ORD000593,PROD00050,1,13195.5,97.9
ITEM001030,ORD000431,PROD00357,9,46485.63,60.09
ITEM001031,ORD000222,PROD00179,4,57147.38,97.17
ITEM001032,ORD000591,PROD00490,1,22278.36,36.38
ITEM001033,ORD000310,PROD00460,5,30174.9,86.78
ITEM001034,ORD000717,PROD00256,8,24901.82,35.17
ITEM001035,ORD000849,PROD00278,7,31437.87,76.51
ITEM001036,ORD000117,PROD00475,3,27583.53,37.31
ITEM001037,ORD000567,PROD00305,3,32611.5,38.16
ITEM001038,ORD000866,PROD00338,7,38083.02,70.21
ITEM001039,ORD000961,PROD00474,2,59722.26,80.59
ITEM001040,ORD000107,PROD00046,1,37014.0,41.13
ITEM001041,ORD000509,PROD00384,10,55641.01,9.97
ITEM001042,ORD000455,PROD00258,10,48371.65,66.77
ITEM001043,ORD000873,PROD00216,4,13450.47,45.46
ITEM001044,ORD000391,PROD00059,4,51394.92,95.06
ITEM001045,ORD000360,PROD00496,8,24834.79,82.04
ITEM001046,ORD000721,PROD00402,7,555.55,37.46
ITEM001047,ORD000230,PROD00260,5,16129.79,65.87
ITEM001048,ORD000315,PROD00430,7,40430.72,0.42
ITEM001049,ORD000931,PROD00213,1,1030.25,15.34
ITEM001050,ORD000384,PROD00431,9,49220.06,59.99
ITEM001051,ORD000344,PROD00088,10,59570.46,24.18
ITEM001052,ORD000997,PROD00201,4,37014.45,39.33
ITEM001053,ORD000053,PROD00411,10,25803.24,93.94
ITEM001054,ORD000400,PROD00373,3,24246.83,31.81
ITEM001055,ORD000163,PROD00224,4,6064.72,80.12
ITEM001056,ORD000517,PROD00061,-2,50597.54,62.73
ITEM001057,ORD000267,PROD00429,9,9627.28,32.24
ITEM001058,ORD000096,PROD00048,1,26301.52,62.89
ITEM001059,ORD000608,PROD00079,1,37124.17,54.37
ITEM001060,ORD000996,PROD00041,10,23006.05,74.23
ITEM001061,ORD000134,PROD00233,6,11274.65,65.25
ITEM001062,ORD000228,PROD00153,4,32171.49,24.53
ITEM001063,ORD000799,PROD00414,7,46246.46,65.93
ITEM001064,ORD000282,PROD00043,3,37683.54,63.84
ITEM001065,ORD000594,PROD00444,2,6744.8,92.72
ITEM001066,ORD000126,PROD00055,3,17019.54,89.46
ITEM001067,ORD000096,PROD00040,8,50692.95,91.27
ITEM001068,ORD000213,PROD00201,2,29513.11,2.2
ITEM001069,ORD000076,PROD00250,2,12696.73,41.99
ITEM001070,ORD000912,PROD00161,8,48532.09,17.98
ITEM001071,ORD000011,PROD00463,3,39614.02,63.12
ITEM001072,ORD000876,PROD00017,2,58557.36,99.37
ITEM001073,ORD000496,PROD00315,10,32834.32,15.84
ITEM001074,ORD000760,PROD00131,2,11651.43,2.96
ITEM001075,ORD000024,PROD00266,9,45681.56,21.63
ITEM001076,ORD000374,PROD00059,4,1866.91,13.86
ITEM001077,ORD000086,PROD00373,3,16128.67,48.16
ITEM001078,ORD000977,PROD00048,6,42514.21,65.19
ITEM001079,ORD000479,PROD00382,8,26220.11,94.63
ITEM001080,ORD000945,PROD00099,5,10460.27,68.71
ITEM001081,ORD000909,PROD00368,5,57716.09,10.29
ITEM001082,ORD000813,PROD00393,10,18763.95,79.41
ITEM001083,ORD000977,PROD00370,8,26064.95,44.62
ITEM001084,ORD000611,PROD00383,5,48971.94,62.29
ITEM001085,ORD000622,PROD00197,7,12063.27,35.29
ITEM001086,ORD000920,PROD00324,2,27019.26,88.94
ITEM001087,ORD000982,PROD00262,5,35253.47,29.35
ITEM001088,ORD000847,PROD00450,9,21199.97,2.99
ITEM001089,ORD000185,PROD00415,-2,47474.69,35.77
ITEM001090,ORD000075,PROD00111,6,22380.66,77.95
ITEM001091,ORD000126,PROD00005,6,41328.72,71.68
ITEM001092,ORD000219,PROD00239,10,47734.84,89.87
ITEM001093,ORD000576,PROD00034,7,17088.49,21.22
ITEM001094,ORD000223,PROD00053,9,16755.1,60.79
ITEM001095,ORD000905,PROD00414,2,34479.51,64.63
ITEM001096,ORD000699,PROD00388,7,19135.22,32.01
ITEM001097,ORD000202,PROD00026,8,29969.19,99.03
ITEM001098,ORD000432,PROD00062,2,27221.83,60.14
ITEM001099,ORD000606,PROD00197,4,34627.19,28.5
ITEM001100,ORD000660,PROD00402,10,59278.49,91.16
ITEM001101,ORD000292,PROD00068,7,2316.79,53.35
ITEM001102,ORD000541,PROD00021,6,38722.06,6.95
ITEM001103,ORD000098,PROD00425,7,43422.89,27.47
ITEM001104,ORD000772,PROD00178,7,4878.06,77.46
ITEM001105,ORD000506,PROD00314,1,23660.32,69.65
ITEM001106,ORD000466,PROD00253,2,50600.23,93.77
ITEM001107,ORD000106,PROD00015,4,2965.27,1.04
ITEM001108,ORD000108,PROD00166,7,13657.84,8.8
ITEM001109,ORD000742,PROD00462,6,48987.24,53.76
ITEM001110,ORD000006,PROD00479,1,15655.29,78.49
ITEM001111,ORD000114,PROD00025,5,4595.03,32.93
ITEM001112,ORD000628,PROD00406,7,16267.73,17.03
ITEM001113,ORD000142,PROD00299,8,7282.1,31.93
ITEM001114,ORD000152,PROD00386,10,53279.12,96.58
ITEM001115,ORD000424,PROD00327,8,40127.29,52.18
ITEM001116,ORD000247,PROD00296,8,39710.01,97.63
ITEM001117,ORD000330,PROD00396,8,13627.25,26.38
ITEM001118,ORD000304,PROD00365,2,21245.28,83.55
ITEM001119,ORD000249,PROD00338,4,41728.41,7.51
ITEM001120,ORD000507,PROD00031,4,886.37,21.61
ITEM001121,ORD000839,PROD00198,4,29309.97,34.05
ITEM001122,ORD000834,PROD00303,-3,51521.68,76.05
ITEM001123,ORD000320,PROD00363,8,39351.83,84.78
ITEM001124,ORD000109,PROD00469,3,13205.21,36.36
ITEM001125,ORD000999,PROD00232,10,30856.5,78.0
ITEM001126,ORD000193,PROD00036,5,25443.33,68.63
ITEM001127,ORD000975,PROD00446,10,38938.14,14.73
ITEM001128,ORD000898,PROD00055,2,14509.69,89.41
ITEM001129,ORD000192,PROD00137,1,28626.8,53.09
ITEM001130,ORD000361,PROD00136,2,55622.97,8.41
ITEM001131,ORD000442,PROD00109,3,23875.99,43.08
ITEM001132,ORD000342,PROD00028,8,16428.07,9.78
ITEM001133,ORD000665,PROD00196,7,11716.5,18.94
ITEM001134,ORD000181,PROD00305,5,31820.81,49.36
ITEM001135,ORD000444,PROD00056,1,38816.06,95.9
ITEM001136,ORD000225,PROD00059,1,53714.0,57.52
ITEM001137,ORD000245,PROD00034,9,6151.82,22.65
ITEM001138,ORD000636,PROD00359,7,23575.29,10.13
ITEM001139,ORD000752,PROD00422,5,29760.78,17.1
ITEM001140,ORD000209,PROD00178,5,42380.62,28.8
ITEM001141,ORD000004,PROD00049,3,30244.09,70.05
ITEM001142,ORD000489,PROD00379,5,51168.58,68.79
ITEM001143,ORD000175,PROD00162,2,10082.06,33.22
ITEM001144,ORD000467,PROD00073,1,39995.28,42.79
ITEM001145,ORD000022,PROD00091,5,52887.33,17.07
ITEM001146,ORD000779,PROD00437,1,35680.91,96.95
ITEM001147,ORD000598,PROD00001,8,52405.79,47.26
ITEM001148,ORD000047,PROD00420,1,34079.28,99.04
ITEM001149,ORD000856,PROD00117,9,30238.47,75.5
ITEM001150,ORD000794,PROD00049,2,18345.68,73.62
ITEM001151,ORD000464,PROD00252,6,59388.61,25.73
ITEM001152,ORD000499,PROD00130,6,27579.17,82.77
ITEM001153,ORD000309,PROD00364,6,53493.21,77.45
ITEM001154,ORD000878,PROD00443,10,29112.85,26.99
ITEM001155,ORD000532,PROD00373,-1,58720.38,85.63
ITEM001156,ORD000676,PROD00073,6,29920.15,24.44
ITEM001157,ORD000759,PROD00357,7,21629.25,74.44
ITEM001158,ORD000199,PROD00472,7,38360.15,96.55
ITEM001159,ORD000899,PROD00321,9,53963.36,44.93
ITEM001160,ORD000982,PROD00449,9,10579.64,91.03
ITEM001161,ORD000358,PROD00455,6,23522.47,41.73
ITEM001162,ORD000283,PROD00159,4,2561.89,52.01
ITEM001163,ORD000352,PROD00428,10,7465.38,79.53
ITEM001164,ORD000581,PROD00496,6,17375.67,96.95
ITEM001165,ORD000511,PROD00475,3,28032.42,15.02
ITEM001166,ORD000990,PROD00149,10,33532.64,16.26
ITEM001167,ORD000499,PROD00148,2,48007.13,1.56
ITEM001168,ORD000042,PROD00112,5,49545.69,12.34
ITEM001169,ORD000501,PROD00157,1,25876.34,66.03
ITEM001170,ORD000001,PROD00026,5,8349.36,87.87
ITEM001171,ORD000805,PROD00440,9,39953.03,76.89
ITEM001172,ORD000159,PROD00489,2,42820.51,14.26
ITEM001173,ORD000751,PROD00101,7,35154.97,8.07
ITEM001174,ORD000225,PROD00017,8,55982.79,24.87
ITEM001175,ORD000695,PROD00327,7,25411.54,96.69
ITEM001176,ORD000101,PROD00458,5,55219.63,59.7
ITEM001177,ORD000178,PROD00289,7,40767.5,32.25
ITEM001178,ORD000593,PROD00072,4,15076.22,41.63
ITEM001179,ORD000205,PROD00155,5,5227.32,56.67
ITEM001180,ORD000644,PROD00237,9,11083.99,78.24
ITEM001181,ORD000854,PROD00224,2,8402.73,44.19
ITEM001182,ORD000321,PROD00258,6,28155.89,42.77
ITEM001183,ORD000431,PROD00493,7,27730.91,91.26
ITEM001184,ORD000028,PROD00491,7,5396.9,14.06
ITEM001185,ORD000929,PROD00155,4,34861.31,37.31
ITEM001186,ORD000636,PROD00279,10,52680.53,5.35
ITEM001187,ORD000866,PROD00202,3,24236.23,0.6
ITEM001188,ORD000827,PROD00391,-2,50367.96,8.47
ITEM001189,ORD000277,PROD00425,2,20075.66,9.74
ITEM001190,ORD000298,PROD00290,8,41466.51,86.43
ITEM001191,ORD000125,PROD00380,10,40497.34,73.94
ITEM001192,ORD000055,PROD00360,4,31024.22,56.2
ITEM001193,ORD000991,PROD00254,3,13490.26,67.57
ITEM001194,ORD000873,PROD00080,5,37731.54,71.91
ITEM001195,ORD000960,PROD00004,8,37457.47,20.07
ITEM001196,ORD000069,PROD00001,3,36267.06,12.1
ITEM001197,ORD000100,PROD00127,4,6306.06,2.47
ITEM001198,ORD000518,PROD00228,7,3433.62,12.18
ITEM001199,ORD000415,PROD00248,3,49234.23,84.17
ITEM001200,ORD000560,PROD00134,10,40911.09,85.93
ITEM001201,ORD000632,PROD00064,7,8860.16,2.17
ITEM001202,ORD000146,PROD00420,4,10329.45,74.17
ITEM001203,ORD000560,PROD00103,8,28879.94,28.94
ITEM001204,ORD000103,PROD00492,10,29628.55,66.77
ITEM001205,ORD000401,PROD00198,2,27891.43,81.35
ITEM001206,ORD000152,PROD00015,5,27479.23,56.42
ITEM001207,ORD000012,PROD00298,5,2141.6,65.04
ITEM001208,ORD000673,PROD00318,8,2653.64,90.71
ITEM001209,ORD000986,PROD00072,8,52957.21,45.84
ITEM001210,ORD000010,PROD00082,6,30088.24,86.1
ITEM001211,ORD000216,PROD00179,9,23498.4,6.28
ITEM001212,ORD000672,PROD00078,6,39390.41,56.31
ITEM001213,ORD000471,PROD00367,3,16772.57,76.26
ITEM001214,ORD000311,PROD00473,7,4185.79,83.93
ITEM001215,ORD000496,PROD00193,8,36389.92,18.04
ITEM001216,ORD000726,PROD00475,9,46546.34,52.54
ITEM001217,ORD000133,PROD00358,6,35372.24,58.07
ITEM001218,ORD000599,PROD00317,7,4147.44,2.95
ITEM001219,ORD000751,PROD00082,4,5882.77,10.62
ITEM001220,ORD000957,PROD00348,8,19487.2,23.15
ITEM001221,ORD000791,PROD00414,-1,53997.68,17.4
ITEM001222,ORD000914,PROD00197,7,55350.31,6.19
ITEM001223,ORD000257,PROD00059,1,50823.43,7.29
ITEM001224,ORD000782,PROD00192,10,37914.51,2.95
ITEM001225,ORD000179,PROD00165,2,41953.67,37.76
ITEM001226,ORD000653,PROD00294,9,12064.09,25.25
ITEM001227,ORD000449,PROD00348,5,13607.24,74.22
ITEM001228,ORD000445,PROD00417,9,48539.47,19.23
ITEM001229,ORD000597,PROD00013,2,12292.02,81.0
ITEM001230,ORD000915,PROD00003,6,46485.7,56.83
ITEM001231,ORD000886,PROD00037,6,11199.73,73.0
ITEM001232,ORD000933,PROD00373,9,29820.91,83.24
ITEM001233,ORD000585,PROD00424,8,30100.93,35.65
ITEM001234,ORD000922,PROD00287,3,48115.59,43.89
ITEM001235,ORD000641,PROD00193,2,34192.23,12.72
ITEM001236,ORD000530,PROD00153,2,7163.86,23.06
ITEM001237,ORD000616,PROD00277,6,1450.29,82.13
ITEM001238,ORD000297,PROD00473,5,23486.54,35.79
ITEM001239,ORD000894,PROD00447,3,58090.08,7.48
ITEM001240,ORD000590,PROD00124,9,55915.36,50.0
ITEM001241,ORD000409,PROD00317,1,32801.9,89.18
ITEM001242,ORD000597,PROD00242,5,39228.6,3.23
ITEM001243,ORD000432,PROD00134,4,20139.02,76.47
ITEM001244,ORD000143,PROD00105,9,49024.07,32.96
ITEM001245,ORD000776,PROD00340,1,14213.47,7.29
ITEM001246,ORD000971,PROD00289,10,42215.14,76.56
ITEM001247,ORD000037,PROD00178,2,56999.48,59.81
ITEM001248,ORD000628,PROD00476,2,53262.37,47.88
ITEM001249,ORD000133,PROD00139,1,6333.27,49.66
ITEM001250,ORD000231,PROD00333,6,25947.78,30.34
ITEM001251,ORD000871,PROD00449,4,1384.45,5.54
ITEM001252,ORD000793,PROD00401,4,32097.73,86.03
ITEM001253,ORD000699,PROD00351,1,33194.51,5.21
ITEM001254,ORD000785,PROD00194,-2,42110.13,54.95
ITEM001255,ORD000119,PROD00225,2,53839.09,98.25
ITEM001256,ORD000377,PROD00181,4,20653.23,91.81
ITEM001257,ORD000244,PROD00119,2,35358.19,22.71
ITEM001258,ORD000766,PROD00386,9,34126.11,99.09
ITEM001259,ORD000016,PROD00448,4,48776.05,7.66
ITEM001260,ORD000130,PROD00225,3,17027.5,31.41
ITEM001261,ORD000617,PROD00336,4,59885.52,12.97
ITEM001262,ORD000408,PROD00246,2,39429.76,7.64
ITEM001263,ORD000961,PROD00279,4,29746.26,73.52
ITEM001264,ORD000366,PROD00460,4,26668.16,30.27
ITEM001265,ORD000376,PROD00400,9,17631.74,65.36
ITEM001266,ORD000540,PROD00458,5,19199.65,54.14
ITEM001267,ORD000107,PROD00028,6,54035.48,70.55
ITEM001268,ORD000637,PROD00249,5,4798.92,91.2
ITEM001269,ORD000862,PROD00500,9,13909.1,74.19
ITEM001270,ORD000216,PROD00063,6,43522.15,78.79
ITEM001271,ORD000037,PROD00121,8,39029.49,45.38
ITEM001272,ORD000117,PROD00011,8,50195.88,27.03
ITEM001273,ORD000603,PROD00197,5,49648.01,8.45
ITEM001274,ORD000286,PROD00438,10,23097.78,1.88
ITEM001275,ORD000392,PROD00197,8,2760.49,20.57
ITEM001276,ORD000189,PROD00338,7,31996.27,66.04
ITEM001277,ORD000033,PROD00278,6,56239.71,91.01
ITEM001278,ORD000773,PROD00458,6,55369.65,90.74
ITEM001279,ORD000830,PROD00386,10,13070.99,2.73
ITEM001280,ORD000744,PROD00425,10,26101.15,42.75
ITEM001281,ORD000747,PROD00476,1,48463.06,55.33
ITEM001282,ORD000976,PROD00370,5,51524.99,93.8
ITEM001283,ORD000475,PROD00218,10,43181.29,76.9
ITEM001284,ORD000267,PROD00084,7,28093.22,99.26
ITEM001285,ORD000244,PROD00068,1,16913.94,68.26
ITEM001286,ORD000281,PROD00044,4,46303.22,29.58
ITEM001287,ORD000585,PROD00203,-3,16528.77,26.87
ITEM001288,ORD000257,PROD00401,10,839.11,30.69
ITEM001289,ORD000677,PROD00165,5,50870.8,44.38
ITEM001290,ORD000018,PROD00226,1,28039.73,96.59
ITEM001291,ORD000492,PROD00327,9,13148.77,5.86
ITEM001292,ORD000962,PROD00041,5,53832.95,55.14
ITEM001293,ORD000977,PROD00033,8,10870.25,76.6
ITEM001294,ORD000283,PROD00133,8,7720.63,63.03
ITEM001295,ORD000151,PROD00447,10,39393.09,23.27
ITEM001296,ORD000671,PROD00020,3,41098.04,86.06
ITEM001297,ORD000594,PROD00163,1,33249.12,22.8
ITEM001298,ORD000975,PROD00366,5,58519.41,1.61
ITEM001299,ORD000866,PROD00440,6,32472.44,4.47
ITEM001300,ORD000241,PROD00180,2,4741.0,44.38
ITEM001301,ORD000524,PROD00040,4,12322.11,57.04
ITEM001302,ORD000850,PROD00422,7,4376.45,42.65
ITEM001303,ORD000290,PROD00074,1,19659.78,78.82
ITEM001304,ORD000344,PROD00500,7,53853.79,37.47
ITEM001305,ORD000966,PROD00499,5,37352.79,16.03
ITEM001306,ORD000046,PROD00149,3,54721.17,2.55
ITEM001307,ORD000624,PROD00109,6,30696.69,78.09
ITEM001308,ORD000521,PROD00402,10,42799.13,93.99
ITEM001309,ORD000388,PROD00426,10,2052.71,72.63
ITEM001310,ORD000391,PROD00391,2,57315.24,95.86
ITEM001311,ORD000230,PROD00290,9,59869.0,63.03
ITEM001312,ORD000752,PROD00215,9,44009.44,84.76
ITEM001313,ORD000541,PROD00409,1,36465.41,65.92
ITEM001314,ORD000533,PROD00226,6,16224.04,83.6
ITEM001315,ORD000301,PROD00467,4,19788.2,79.9
ITEM001316,ORD000371,PROD00119,8,18957.5,97.24
ITEM001317,ORD000710,PROD00124,8,43994.62,88.02
ITEM001318,ORD000371,PROD00041,6,33671.38,7.64
ITEM001319,ORD000371,PROD00335,8,36352.59,44.9
ITEM001320,ORD000429,PROD00118,-1,55550.45,24.49
ITEM001321,ORD000932,PROD00209,10,39987.57,60.55
ITEM001322,ORD000815,PROD00147,6,18899.28,8.15
ITEM001323,ORD000432,PROD00259,3,34603.1,63.26
ITEM001324,ORD000792,PROD00102,3,52596.7,1.55
ITEM001325,ORD000124,PROD00215,5,45954.02,71.14
ITEM001326,ORD000482,PROD00381,2,7671.24,3.41
ITEM001327,ORD000442,PROD00013,3,59397.02,13.24
ITEM001328,ORD000888,PROD00272,7,54265.2,35.44
ITEM001329,ORD000412,PROD00357,9,14561.95,29.34
ITEM001330,ORD000345,PROD00460,6,35529.53,61.66
ITEM001331,ORD000740,PROD00024,2,44351.03,35.5
ITEM001332,ORD000460,PROD00467,7,37886.84,74.07
ITEM001333,ORD000447,PROD00149,8,42036.81,73.34
ITEM001334,ORD000742,PROD00393,10,54988.88,93.66
ITEM001335,ORD000086,PROD00078,1,35653.84,36.99
ITEM001336,ORD000665,PROD00233,7,19294.17,17.67
ITEM001337,ORD000740,PROD00302,5,56691.61,9.69
ITEM001338,ORD000305,PROD00253,6,2992.45,51.77
ITEM001339,ORD000538,PROD00297,9,50659.52,42.67
ITEM001340,ORD000331,PROD00197,6,45462.28,95.35
ITEM001341,ORD000043,PROD00417,4,25889.21,27.83
ITEM001342,ORD000901,PROD00316,6,6058.05,28.48
ITEM001343,ORD000122,PROD00148,5,29249.48,22.36
ITEM001344,ORD000174,PROD00148,5,59329.45,75.35
ITEM001345,ORD000947,PROD00119,5,8546.09,20.68
ITEM001346,ORD000859,PROD00261,3,1738.27,90.25
ITEM001347,ORD000983,PROD00457,9,32321.16,19.51
ITEM001348,ORD000501,PROD00427,1,22235.48,28.18
ITEM001349,ORD000971,PROD00293,7,43952.16,52.09
ITEM001350,ORD000851,PROD00233,5,55087.91,71.63
ITEM001351,ORD000942,PROD00433,2,26719.86,43.23
ITEM001352,ORD000270,PROD00045,3,59585.33,73.16
ITEM001353,ORD000120,PROD00496,-1,44682.22,22.24
ITEM001354,ORD000077,PROD00168,3,30472.9,27.61
ITEM001355,ORD000646,PROD00377,9,40357.68,7.41
ITEM001356,ORD000705,PROD00162,1,26059.32,93.24
ITEM001357,ORD000814,PROD00267,6,11504.88,55.82
ITEM001358,ORD000858,PROD00450,1,56956.03,62.73
ITEM001359,ORD000252,PROD00071,10,22634.92,94.32
ITEM001360,ORD000690,PROD00101,5,28259.91,48.45
ITEM001361,ORD000192,PROD00376,8,17027.72,19.86
ITEM001362,ORD000897,PROD00046,9,51443.69,74.94
ITEM001363,ORD000004,PROD00223,2,29492.4,61.12
ITEM001364,ORD000728,PROD00092,1,25147.74,26.31
ITEM001365,ORD000390,PROD00324,10,14159.48,34.87
ITEM001366,ORD000544,PROD00337,3,52685.59,84.07
ITEM001367,ORD000897,PROD00150,8,29464.3,63.0
ITEM001368,ORD000613,PROD00183,9,28909.45,9.65
ITEM001369,ORD000116,PROD00494,5,25233.68,44.72
ITEM001370,ORD000254,PROD00340,7,7037.57,46.47
ITEM001371,ORD000327,PROD00339,2,20919.96,39.81
ITEM001372,ORD000132,PROD00397,8,50423.24,86.4
ITEM001373,ORD000616,PROD00211,4,1834.86,26.79
ITEM001374,ORD000221,PROD00456,7,3742.12,77.18
ITEM001375,ORD000268,PROD00346,6,24732.62,80.9
ITEM001376,ORD000436,PROD00205,5,54750.89,26.83
ITEM001377,ORD000746,PROD00113,6,38212.34,4.56
ITEM001378,ORD000459,PROD00210,4,34393.09,16.65
ITEM001379,ORD000212,PROD00400,2,56877.88,61.33
ITEM001380,ORD000338,PROD00067,10,32432.06,95.03
ITEM001381,ORD000022,PROD00411,7,5506.14,70.47
ITEM001382,ORD000935,PROD00181,9,3901.54,4.92
ITEM001383,ORD000216,PROD00186,9,11986.54,15.7
ITEM001384,ORD000549,PROD00203,4,17482.23,16.14
ITEM001385,ORD000383,PROD00170,7,13015.34,73.33
ITEM001386,ORD000963,PROD00007,-1,45331.8,52.66
ITEM001387,ORD000514,PROD00204,8,2632.88,28.31
ITEM001388,ORD000025,PROD00118,4,2123.3,74.99
ITEM001389,ORD000833,PROD00402,7,39351.03,13.12
ITEM001390,ORD000759,PROD00449,5,51732.82,7.65
ITEM001391,ORD000517,PROD00370,7,1307.24,74.27
ITEM001392,ORD000555,PROD00310,3,5823.84,58.82
ITEM001393,ORD000401,PROD00100,10,51572.25,78.48
ITEM001394,ORD000436,PROD00263,1,18199.02,45.89
